order_id,order_date,region,category,product_name,customer_segment,payment_mode,units_sold,unit_price,revenue,month,quarter
ORD10956,2025-11-22,South,Fashion,Backpack,Retail,Cash,10.0,753.81,7538.1,2025-11,2025Q4
ORD10881,2025-08-06,Central,Beauty,Hair Serum,Wholesale,Cash,26.0,481.45,12517.7,2025-08,2025Q3
ORD10623,2025-03-28,North,Electronics,Bluetooth Speaker,Online,Upi,9.0,1470.38,13233.42,2025-03,2025Q1
ORD11060,2025-07-07,North,Home & Kitchen,Mixer Grinder,Wholesale,Cash,37.0,1864.23,68976.51,2025-07,2025Q3
ORD10471,2025-01-22,North,Beauty,Hair Serum,Online,Credit Card,10.0,171.7,1717.0,2025-01,2025Q1
ORD10624,2025-03-24,West,Beauty,Hair Serum,Online,Upi,28.0,287.03,8036.84,2025-03,2025Q1
ORD10920,2025-10-26,North,Grocery,Cooking Oil 1L,Wholesale,Cash,36.0,591.36,21288.96,2025-10,2025Q4
ORD11184,2025-05-01,South,Beauty,Sunscreen Spf50,Wholesale,Upi,4.0,416.3,1665.2,2025-05,2025Q2
ORD10420,2025-05-01,East,Electronics,Smart Watch,Retail,Debit Card,34.0,1959.39,66619.26,2025-05,2025Q2
ORD10416,2025-01-14,West,Home & Kitchen,Led Lamp,Retail,Cash,13.0,2783.66,36187.58,2025-01,2025Q1
ORD10661,2025-12-06,North,Beauty,Shampoo 340Ml,Online,Cash,35.0,849.95,29748.25,2025-12,2025Q4
ORD11024,2025-11-27,South,Beauty,Hair Serum,Online,Upi,11.0,924.08,10164.88,2025-11,2025Q4
ORD10921,2025-12-25,South,Home & Kitchen,Electric Kettle,Retail,Cash,22.0,1120.58,24652.76,2025-12,2025Q4
ORD10971,2025-05-21,West,Beauty,Lip Balm,Wholesale,Upi,35.0,208.72,7305.2,2025-05,2025Q2
ORD10249,2025-09-20,Central,Electronics,Power Bank,Unknown,Debit Card,13.0,3025.96,39337.48,2025-09,2025Q3
ORD10872,2025-01-16,West,Fashion,Denim Jeans,Wholesale,Net Banking,16.0,502.75,8044.0,2025-01,2025Q1
ORD10505,2025-10-22,West,Electronics,Power Bank,Retail,Net Banking,9.0,929.53,8365.77,2025-10,2025Q4
ORD10443,2025-12-26,East,Grocery,Atta 10Kg,Online,Upi,38.0,346.59,13170.42,2025-12,2025Q4
ORD10118,2025-12-27,East,Beauty,Lip Balm,Retail,Net Banking,5.0,397.48,1987.4,2025-12,2025Q4
ORD10877,2025-01-21,West,Home & Kitchen,Mixer Grinder,Online,Credit Card,1.0,1736.99,1736.99,2025-01,2025Q1
ORD10509,2025-03-02,West,Fashion,Formal Shirt,Online,Upi,3.0,1078.38,3235.14,2025-03,2025Q1
ORD10928,2025-10-13,North,Home & Kitchen,Storage Rack,Wholesale,Upi,38.0,1156.6,43950.8,2025-10,2025Q4
ORD10737,2025-12-04,East,Home & Kitchen,Electric Kettle,Online,Credit Card,36.0,1005.99,36215.64,2025-12,2025Q4
ORD10452,2025-05-21,North,Home & Kitchen,Led Lamp,Online,Upi,20.0,1869.22,37384.4,2025-05,2025Q2
ORD10930,2025-09-30,South,Beauty,Sunscreen Spf50,Online,Cash,35.0,818.94,28662.9,2025-09,2025Q3
ORD10440,2025-01-04,Central,Home & Kitchen,Non-Stick Pan,Wholesale,Debit Card,15.0,1859.36,27890.4,2025-01,2025Q1
ORD10338,2025-02-24,South,Electronics,Bluetooth Speaker,Wholesale,Cash,2.0,1972.02,3944.04,2025-02,2025Q1
ORD10126,2025-04-05,West,Fashion,Running Shoes,Wholesale,Debit Card,27.0,956.82,25834.14,2025-04,2025Q2
ORD10422,2025-06-28,South,Beauty,Face Wash,Online,Credit Card,29.0,557.03,16153.87,2025-06,2025Q2
ORD10508,2025-05-30,North,Fashion,Denim Jeans,Retail,Cash,22.0,1255.0,27610.0,2025-05,2025Q2
ORD10800,2025-01-18,West,Grocery,Basmati Rice 5Kg,Wholesale,Debit Card,10.0,513.83,5138.3,2025-01,2025Q1
ORD11007,2025-07-27,Central,Fashion,Backpack,Retail,Cash,26.0,695.73,18088.98,2025-07,2025Q3
ORD10220,2025-01-14,Central,Home & Kitchen,Storage Rack,Wholesale,Net Banking,14.0,1738.53,24339.42,2025-01,2025Q1
ORD10290,2025-03-10,Central,Grocery,Basmati Rice 5Kg,Unknown,Unknown,19.0,445.09000000000003,8456.71,2025-03,2025Q1
ORD10114,2025-05-18,Central,Grocery,Cooking Oil 1L,Wholesale,Cash,1.0,228.28,228.28,2025-05,2025Q2
ORD10845,2025-07-15,South,Fashion,Backpack,Wholesale,Upi,19.0,1461.55,27769.45,2025-07,2025Q3
ORD10975,2025-12-04,East,Beauty,Sunscreen Spf50,Wholesale,Upi,18.0,1034.3,18617.4,2025-12,2025Q4
ORD10247,2025-05-12,East,Home & Kitchen,Non-Stick Pan,Online,Cash,10.0,2479.43,24794.3,2025-05,2025Q2
ORD10275,2025-04-06,West,Grocery,Spice Combo,Wholesale,Net Banking,6.0,120.26,721.56,2025-04,2025Q2
ORD10309,2025-01-24,Central,Fashion,Denim Jeans,Wholesale,Net Banking,39.0,306.11,11938.29,2025-01,2025Q1
ORD10027,2025-12-12,West,Fashion,Running Shoes,Online,Cash,33.0,1055.39,34827.87,2025-12,2025Q4
ORD10450,2025-03-30,South,Home & Kitchen,Mixer Grinder,Wholesale,Cash,29.0,2760.54,80055.66,2025-03,2025Q1
ORD10579,2025-09-26,West,Beauty,Face Wash,Retail,Net Banking,16.0,796.02,12736.32,2025-09,2025Q3
ORD10159,2025-03-14,North,Electronics,Wireless Earbuds,Retail,Net Banking,25.0,1711.69,42792.25,2025-03,2025Q1
ORD10927,2025-09-26,East,Grocery,Basmati Rice 5Kg,Online,Upi,18.0,279.32,5027.76,2025-09,2025Q3
ORD10261,2025-05-10,North,Grocery,Cooking Oil 1L,Online,Credit Card,23.0,482.86,11105.78,2025-05,2025Q2
ORD10442,2025-01-26,East,Electronics,Bluetooth Speaker,Retail,Debit Card,11.0,4432.12,48753.32,2025-01,2025Q1
ORD11013,2025-02-08,South,Beauty,Sunscreen Spf50,Online,Upi,31.0,452.57,14029.67,2025-02,2025Q1
ORD10448,2025-11-27,East,Beauty,Sunscreen Spf50,Unknown,Unknown,22.0,641.19,14106.18,2025-11,2025Q4
ORD10861,2025-10-23,Central,Beauty,Lip Balm,Online,Upi,36.0,478.48,17225.28,2025-10,2025Q4
ORD11078,2025-05-19,West,Beauty,Shampoo 340Ml,Unknown,Unknown,22.0,761.5699999999999,16754.54,2025-05,2025Q2
ORD10967,2025-08-02,South,Home & Kitchen,Mixer Grinder,Online,Debit Card,28.0,1340.33,37529.24,2025-08,2025Q3
ORD10592,2025-07-27,West,Home & Kitchen,Led Lamp,Unknown,Unknown,19.5,1953.84,38099.88,2025-07,2025Q3
ORD10317,2025-03-02,East,Home & Kitchen,Electric Kettle,Retail,Debit Card,30.0,2562.41,76872.3,2025-03,2025Q1
ORD10414,2025-09-26,Central,Beauty,Shampoo 340Ml,Online,Upi,25.0,279.07,6976.75,2025-09,2025Q3
ORD10217,2025-04-06,South,Electronics,Power Bank,Retail,Credit Card,36.0,4031.67,145140.12,2025-04,2025Q2
ORD11133,2025-09-15,North,Electronics,Wireless Earbuds,Wholesale,Credit Card,8.0,2871.59,22972.72,2025-09,2025Q3
ORD10986,2025-09-15,East,Grocery,Green Tea Pack,Retail,Debit Card,30.0,643.27,19298.1,2025-09,2025Q3
ORD10164,2025-01-26,South,Home & Kitchen,Non-Stick Pan,Unknown,Unknown,7.0,1807.76,12654.32,2025-01,2025Q1
ORD10570,2025-07-27,West,Electronics,Power Bank,Wholesale,Debit Card,7.0,1232.94,8630.58,2025-07,2025Q3
ORD10774,2025-10-01,Central,Home & Kitchen,Led Lamp,Retail,Credit Card,17.0,1367.41,23245.97,2025-10,2025Q4
ORD10919,2025-10-13,East,Fashion,Backpack,Wholesale,Upi,24.0,1120.93,26902.32,2025-10,2025Q4
ORD10006,2025-09-22,South,Home & Kitchen,Storage Rack,Online,Cash,7.0,1985.99,13901.93,2025-09,2025Q3
ORD10785,2025-07-24,South,Electronics,Power Bank,Online,Debit Card,12.0,3393.2,40718.4,2025-07,2025Q3
ORD11050,2025-05-09,Central,Electronics,Power Bank,Online,Cash,31.0,2913.93,90331.83,2025-05,2025Q2
ORD10860,2025-09-16,Central,Grocery,Basmati Rice 5Kg,Wholesale,Debit Card,31.0,328.88,10195.28,2025-09,2025Q3
ORD10865,2025-12-19,East,Electronics,Usb-C Cable,Online,Net Banking,26.0,2943.46,76529.96,2025-12,2025Q4
ORD11160,2025-05-30,North,Home & Kitchen,Led Lamp,Online,Net Banking,2.0,1648.35,3296.7,2025-05,2025Q2
ORD10083,2025-08-27,Central,Electronics,Smart Watch,Wholesale,Upi,22.0,3867.91,85094.02,2025-08,2025Q3
ORD11051,2025-07-27,South,Beauty,Sunscreen Spf50,Wholesale,Upi,11.0,1057.62,11633.82,2025-07,2025Q3
ORD11103,2025-02-26,Central,Beauty,Shampoo 340Ml,Online,Cash,30.0,368.64,11059.2,2025-02,2025Q1
ORD10305,2025-08-19,South,Fashion,Running Shoes,Retail,Net Banking,9.0,1353.03,12177.27,2025-08,2025Q3
ORD11083,2025-03-18,Central,Fashion,Cotton T-Shirt,Online,Net Banking,32.0,946.42,30285.44,2025-03,2025Q1
ORD10131,2025-11-15,North,Fashion,Backpack,Retail,Upi,10.0,1825.42,18254.2,2025-11,2025Q4
ORD10678,2025-05-26,Central,Grocery,Atta 10Kg,Online,Debit Card,31.0,584.63,18123.53,2025-05,2025Q2
ORD10558,2025-08-18,South,Home & Kitchen,Led Lamp,Online,Cash,22.0,2226.86,48990.92,2025-08,2025Q3
ORD10916,2025-01-03,East,Grocery,Basmati Rice 5Kg,Retail,Cash,35.0,760.26,26609.1,2025-01,2025Q1
ORD10609,2025-09-02,Central,Fashion,Formal Shirt,Unknown,Credit Card,23.0,1309.99,30129.77,2025-09,2025Q3
ORD10028,2025-02-08,East,Home & Kitchen,Non-Stick Pan,Retail,Upi,23.0,1807.76,41578.48,2025-02,2025Q1
ORD10924,2025-01-26,South,Fashion,Running Shoes,Wholesale,Net Banking,39.0,1718.2,67009.8,2025-01,2025Q1
ORD10834,2025-09-22,South,Electronics,Usb-C Cable,Retail,Cash,38.0,2491.12,94662.56,2025-09,2025Q3
ORD10631,2025-10-19,South,Beauty,Hair Serum,Wholesale,Net Banking,12.0,451.69,5420.28,2025-10,2025Q4
ORD10473,2025-04-21,Central,Electronics,Smart Watch,Retail,Upi,1.0,3421.41,3421.41,2025-04,2025Q2
ORD10553,2025-07-22,South,Fashion,Backpack,Online,Credit Card,23.0,2057.59,47324.57,2025-07,2025Q3
ORD10782,2025-07-31,West,Fashion,Formal Shirt,Retail,Credit Card,11.0,1464.99,16114.89,2025-07,2025Q3
ORD10238,2025-11-27,Central,Electronics,Wireless Earbuds,Unknown,Upi,12.0,3056.38,36676.56,2025-11,2025Q4
ORD11043,2025-09-24,South,Grocery,Cooking Oil 1L,Unknown,Unknown,36.0,406.83,14645.88,2025-09,2025Q3
ORD10367,2025-12-21,West,Fashion,Backpack,Retail,Net Banking,38.0,1922.86,73068.68,2025-12,2025Q4
ORD10993,2025-10-16,Central,Grocery,Basmati Rice 5Kg,Retail,Net Banking,21.0,185.81,3902.01,2025-10,2025Q4
ORD10635,2025-01-30,South,Beauty,Shampoo 340Ml,Retail,Debit Card,29.0,512.06,14849.74,2025-01,2025Q1
ORD11199,2025-01-05,North,Fashion,Denim Jeans,Wholesale,Upi,19.0,1839.83,34956.77,2025-01,2025Q1
ORD11026,2025-05-04,Central,Fashion,Backpack,Wholesale,Upi,11.0,2059.77,22657.47,2025-05,2025Q2
ORD10649,2025-08-14,South,Grocery,Atta 10Kg,Retail,Debit Card,36.0,256.22,9223.92,2025-08,2025Q3
ORD10076,2025-07-22,West,Grocery,Spice Combo,Online,Debit Card,20.0,178.84,3576.8,2025-07,2025Q3
ORD10594,2025-03-14,South,Home & Kitchen,Led Lamp,Online,Debit Card,24.0,2525.26,60606.24,2025-03,2025Q1
ORD10679,2025-01-17,West,Home & Kitchen,Non-Stick Pan,Unknown,Debit Card,2.0,2038.24,4076.48,2025-01,2025Q1
ORD11152,2025-09-28,West,Electronics,Smart Watch,Wholesale,Net Banking,16.0,3223.16,51570.56,2025-09,2025Q3
ORD10192,2025-07-11,West,Beauty,Lip Balm,Online,Debit Card,12.0,175.82,2109.84,2025-07,2025Q3
ORD10279,2025-09-09,West,Electronics,Power Bank,Online,Upi,37.0,3076.31,113823.47,2025-09,2025Q3
ORD11121,2025-02-06,East,Fashion,Denim Jeans,Online,Net Banking,37.0,2025.36,74938.32,2025-02,2025Q1
ORD10193,2025-02-02,South,Fashion,Running Shoes,Online,Credit Card,34.0,819.89,27876.26,2025-02,2025Q1
ORD10652,2025-02-05,Central,Beauty,Lip Balm,Retail,Upi,36.0,795.21,28627.56,2025-02,2025Q1
ORD10668,2025-06-03,East,Grocery,Green Tea Pack,Retail,Net Banking,24.0,840.8,20179.2,2025-06,2025Q2
ORD10643,2025-06-30,South,Home & Kitchen,Electric Kettle,Online,Credit Card,11.0,2945.79,32403.69,2025-06,2025Q2
ORD10949,2025-04-14,West,Electronics,Bluetooth Speaker,Wholesale,Cash,12.0,1898.51,22782.12,2025-04,2025Q2
ORD10692,2025-05-02,East,Grocery,Atta 10Kg,Retail,Debit Card,8.0,567.62,4540.96,2025-05,2025Q2
ORD10884,2025-11-14,East,Fashion,Cotton T-Shirt,Unknown,Unknown,22.0,1068.94,23516.68,2025-11,2025Q4
ORD10446,2025-03-02,Central,Home & Kitchen,Storage Rack,Wholesale,Credit Card,14.0,1821.1,25495.4,2025-03,2025Q1
ORD10265,2025-12-30,Central,Electronics,Wireless Earbuds,Wholesale,Credit Card,8.0,3594.5,28756.0,2025-12,2025Q4
ORD10245,2025-05-21,Central,Fashion,Denim Jeans,Retail,Cash,27.0,2066.25,55788.75,2025-05,2025Q2
ORD10281,2025-03-03,East,Beauty,Shampoo 340Ml,Wholesale,Net Banking,22.0,1162.01,25564.22,2025-03,2025Q1
ORD10061,2025-08-15,West,Electronics,Smart Watch,Wholesale,Upi,39.0,2948.01,114972.39,2025-08,2025Q3
ORD10110,2025-04-04,South,Fashion,Cotton T-Shirt,Online,Debit Card,8.0,1205.58,9644.64,2025-04,2025Q2
ORD10364,2025-12-14,West,Grocery,Atta 10Kg,Retail,Debit Card,22.0,324.89,7147.58,2025-12,2025Q4
ORD11085,2025-05-12,East,Fashion,Denim Jeans,Wholesale,Cash,17.0,583.86,9925.62,2025-05,2025Q2
ORD10583,2025-01-01,East,Grocery,Green Tea Pack,Wholesale,Upi,32.0,158.7,5078.4,2025-01,2025Q1
ORD10757,2025-07-17,East,Beauty,Face Wash,Retail,Debit Card,21.0,1052.63,22105.23,2025-07,2025Q3
ORD10030,2025-09-11,Central,Grocery,Spice Combo,Online,Upi,35.0,666.28,23319.8,2025-09,2025Q3
ORD10128,2025-04-21,West,Grocery,Green Tea Pack,Retail,Net Banking,8.0,628.07,5024.56,2025-04,2025Q2
ORD11141,2025-09-27,South,Home & Kitchen,Non-Stick Pan,Wholesale,Cash,24.0,1139.73,27353.52,2025-09,2025Q3
ORD10146,2025-10-30,East,Beauty,Lip Balm,Wholesale,Credit Card,3.0,769.81,2309.43,2025-10,2025Q4
ORD10124,2025-01-10,South,Beauty,Shampoo 340Ml,Retail,Net Banking,31.0,547.76,16980.56,2025-01,2025Q1
ORD10641,2025-09-30,North,Beauty,Shampoo 340Ml,Online,Net Banking,4.0,783.35,3133.4,2025-09,2025Q3
ORD10447,2025-08-11,West,Fashion,Backpack,Retail,Debit Card,33.0,560.3,18489.9,2025-08,2025Q3
ORD11012,2025-05-17,Central,Home & Kitchen,Mixer Grinder,Wholesale,Debit Card,20.0,484.47,9689.4,2025-05,2025Q2
ORD10191,2025-01-12,North,Electronics,Bluetooth Speaker,Wholesale,Credit Card,18.0,4024.69,72444.42,2025-01,2025Q1
ORD10161,2025-02-13,North,Fashion,Running Shoes,Retail,Upi,10.0,1612.06,16120.6,2025-02,2025Q1
ORD10760,2025-01-16,South,Fashion,Denim Jeans,Wholesale,Net Banking,17.0,1256.36,21358.12,2025-01,2025Q1
ORD10556,2025-05-22,South,Home & Kitchen,Led Lamp,Retail,Debit Card,15.0,2579.2,38688.0,2025-05,2025Q2
ORD10286,2025-08-21,Central,Beauty,Lip Balm,Wholesale,Credit Card,21.0,1154.03,24234.63,2025-08,2025Q3
ORD10298,2025-02-01,North,Electronics,Power Bank,Online,Credit Card,21.0,3593.66,75466.86,2025-02,2025Q1
ORD10066,2025-02-22,Central,Electronics,Usb-C Cable,Wholesale,Credit Card,39.0,4484.95,174913.05,2025-02,2025Q1
ORD10543,2025-03-20,South,Beauty,Lip Balm,Wholesale,Upi,29.0,608.24,17638.96,2025-03,2025Q1
ORD10346,2025-10-04,North,Grocery,Cooking Oil 1L,Retail,Debit Card,34.0,391.39,13307.26,2025-10,2025Q4
ORD10090,2025-10-30,South,Beauty,Hair Serum,Online,Debit Card,39.0,293.19,11434.41,2025-10,2025Q4
ORD10021,2025-08-13,West,Fashion,Denim Jeans,Online,Debit Card,32.0,1285.7,41142.4,2025-08,2025Q3
ORD10898,2025-02-08,North,Fashion,Formal Shirt,Wholesale,Upi,37.0,2099.87,77695.19,2025-02,2025Q1
ORD10856,2025-02-14,South,Home & Kitchen,Mixer Grinder,Online,Credit Card,37.0,1596.86,59083.82,2025-02,2025Q1
ORD10803,2025-03-25,South,Fashion,Running Shoes,Retail,Credit Card,24.0,1472.72,35345.28,2025-03,2025Q1
ORD10143,2025-04-07,East,Grocery,Cooking Oil 1L,Wholesale,Debit Card,16.0,429.8,6876.8,2025-04,2025Q2
ORD10049,2025-11-14,Central,Electronics,Power Bank,Retail,Credit Card,1.0,2436.7,2436.7,2025-11,2025Q4
ORD10436,2025-05-14,North,Beauty,Face Wash,Online,Credit Card,7.0,515.5,3608.5,2025-05,2025Q2
ORD10069,2025-05-21,South,Home & Kitchen,Non-Stick Pan,Online,Credit Card,2.0,611.51,1223.02,2025-05,2025Q2
ORD10604,2025-03-31,Central,Beauty,Shampoo 340Ml,Retail,Cash,30.0,422.65,12679.5,2025-03,2025Q1
ORD10437,2025-05-06,Central,Grocery,Green Tea Pack,Retail,Cash,9.0,546.63,4919.67,2025-05,2025Q2
ORD10282,2025-07-02,Central,Home & Kitchen,Mixer Grinder,Wholesale,Net Banking,10.0,2170.53,21705.3,2025-07,2025Q3
ORD10970,2025-01-21,East,Home & Kitchen,Mixer Grinder,Wholesale,Net Banking,32.0,1047.34,33514.88,2025-01,2025Q1
ORD10303,2025-12-28,West,Home & Kitchen,Non-Stick Pan,Retail,Debit Card,1.0,1122.55,1122.55,2025-12,2025Q4
ORD10082,2025-10-13,Central,Home & Kitchen,Mixer Grinder,Retail,Upi,1.0,1648.96,1648.96,2025-10,2025Q4
ORD10314,2025-01-19,North,Beauty,Lip Balm,Unknown,Upi,18.0,539.99,9719.82,2025-01,2025Q1
ORD10310,2025-02-07,North,Grocery,Atta 10Kg,Retail,Cash,17.0,578.8,9839.6,2025-02,2025Q1
ORD10044,2025-12-08,South,Fashion,Cotton T-Shirt,Online,Net Banking,22.0,1422.58,31296.76,2025-12,2025Q4
ORD11105,2025-09-08,Central,Beauty,Face Wash,Online,Debit Card,17.0,728.23,12379.91,2025-09,2025Q3
ORD11044,2025-10-16,North,Beauty,Sunscreen Spf50,Wholesale,Upi,31.0,766.74,23768.94,2025-10,2025Q4
ORD10173,2025-03-14,West,Electronics,Wireless Earbuds,Online,Credit Card,37.0,3709.48,137250.76,2025-03,2025Q1
ORD10621,2025-12-03,Central,Electronics,Smart Watch,Wholesale,Debit Card,22.0,1289.9,28377.8,2025-12,2025Q4
ORD10776,2025-06-04,East,Grocery,Spice Combo,Wholesale,Cash,26.0,450.54,11714.04,2025-06,2025Q2
ORD10959,2025-08-16,East,Electronics,Wireless Earbuds,Retail,Credit Card,9.0,3424.4,30819.6,2025-08,2025Q3
ORD10428,2025-01-16,East,Electronics,Wireless Earbuds,Wholesale,Upi,36.0,3307.91,119084.76,2025-01,2025Q1
ORD10868,2025-07-18,East,Electronics,Usb-C Cable,Wholesale,Net Banking,23.0,1192.99,27438.77,2025-07,2025Q3
ORD11096,2025-09-21,Central,Grocery,Green Tea Pack,Wholesale,Debit Card,33.0,875.79,28901.07,2025-09,2025Q3
ORD11109,2025-08-17,West,Grocery,Basmati Rice 5Kg,Retail,Upi,11.0,623.92,6863.12,2025-08,2025Q3
ORD10108,2025-10-04,North,Grocery,Green Tea Pack,Online,Debit Card,31.0,440.11,13643.41,2025-10,2025Q4
ORD10142,2025-09-04,Central,Fashion,Running Shoes,Wholesale,Upi,37.0,639.23,23651.51,2025-09,2025Q3
ORD10259,2025-03-11,Central,Electronics,Power Bank,Retail,Cash,2.0,3277.53,6555.06,2025-03,2025Q1
ORD10577,2025-04-24,West,Electronics,Power Bank,Retail,Upi,36.0,2495.8,89848.8,2025-04,2025Q2
ORD10085,2025-11-07,Central,Grocery,Basmati Rice 5Kg,Online,Net Banking,38.0,832.27,31626.26,2025-11,2025Q4
ORD10253,2025-06-13,South,Home & Kitchen,Non-Stick Pan,Retail,Upi,35.0,2660.08,93102.8,2025-06,2025Q2
ORD10020,2025-05-01,North,Grocery,Spice Combo,Online,Debit Card,9.0,498.17,4483.53,2025-05,2025Q2
ORD10855,2025-11-14,West,Electronics,Smart Watch,Online,Credit Card,6.0,2620.74,15724.44,2025-11,2025Q4
ORD10074,2025-12-14,North,Electronics,Power Bank,Retail,Upi,38.0,2414.44,91748.72,2025-12,2025Q4
ORD10574,2025-09-03,North,Home & Kitchen,Storage Rack,Unknown,Unknown,19.5,1584.47,30897.16,2025-09,2025Q3
ORD10573,2025-11-29,Central,Fashion,Formal Shirt,Wholesale,Debit Card,28.0,1232.45,34508.6,2025-11,2025Q4
ORD10717,2025-03-11,South,Electronics,Smart Watch,Wholesale,Upi,18.0,1848.15,33266.7,2025-03,2025Q1
ORD11156,2025-05-15,West,Grocery,Green Tea Pack,Online,Upi,31.0,231.27,7169.37,2025-05,2025Q2
ORD10489,2025-06-18,South,Beauty,Sunscreen Spf50,Retail,Upi,27.0,695.69,18783.63,2025-06,2025Q2
ORD11145,2025-05-08,South,Home & Kitchen,Storage Rack,Wholesale,Credit Card,10.0,2675.02,26750.2,2025-05,2025Q2
ORD10086,2025-01-23,Central,Beauty,Hair Serum,Wholesale,Credit Card,19.0,409.72,7784.68,2025-01,2025Q1
ORD10372,2025-04-19,North,Grocery,Spice Combo,Retail,Credit Card,39.0,864.15,33701.85,2025-04,2025Q2
ORD10200,2025-01-08,West,Fashion,Denim Jeans,Online,Debit Card,29.0,549.37,15931.73,2025-01,2025Q1
ORD10267,2025-05-31,South,Home & Kitchen,Storage Rack,Retail,Net Banking,2.0,2836.09,5672.18,2025-05,2025Q2
ORD10903,2025-01-22,West,Home & Kitchen,Storage Rack,Online,Net Banking,26.0,1584.47,41196.22,2025-01,2025Q1
ORD10418,2025-02-18,South,Electronics,Wireless Earbuds,Retail,Credit Card,18.0,1821.83,32792.94,2025-02,2025Q1
ORD10745,2025-11-18,West,Electronics,Smart Watch,Wholesale,Credit Card,29.0,1245.35,36115.15,2025-11,2025Q4
ORD10733,2025-07-15,East,Fashion,Running Shoes,Wholesale,Net Banking,7.0,1663.18,11642.26,2025-07,2025Q3
ORD11144,2025-05-19,Central,Fashion,Cotton T-Shirt,Wholesale,Net Banking,27.0,1033.85,27913.95,2025-05,2025Q2
ORD10973,2025-08-02,West,Fashion,Formal Shirt,Retail,Credit Card,2.0,1673.81,3347.62,2025-08,2025Q3
ORD10393,2025-12-08,East,Beauty,Shampoo 340Ml,Online,Credit Card,34.0,422.3,14358.2,2025-12,2025Q4
ORD10704,2025-06-29,Central,Beauty,Face Wash,Wholesale,Debit Card,34.0,834.89,28386.26,2025-06,2025Q2
ORD10016,2025-12-18,Central,Electronics,Power Bank,Wholesale,Net Banking,23.0,3036.34,69835.82,2025-12,2025Q4
ORD10875,2025-02-22,North,Home & Kitchen,Mixer Grinder,Retail,Net Banking,39.0,2993.95,116764.05,2025-02,2025Q1
ORD10116,2025-03-10,South,Grocery,Atta 10Kg,Wholesale,Net Banking,11.0,851.91,9371.01,2025-03,2025Q1
ORD10963,2025-12-13,West,Electronics,Smart Watch,Wholesale,Credit Card,37.0,3398.88,125758.56,2025-12,2025Q4
ORD10304,2025-08-12,East,Home & Kitchen,Electric Kettle,Retail,Credit Card,21.0,2305.99,48425.79,2025-08,2025Q3
ORD10606,2025-10-05,North,Beauty,Face Wash,Retail,Credit Card,21.0,932.44,19581.24,2025-10,2025Q4
ORD11175,2025-05-31,Central,Grocery,Spice Combo,Online,Net Banking,26.0,460.98,11985.48,2025-05,2025Q2
ORD10648,2025-03-30,North,Home & Kitchen,Led Lamp,Wholesale,Upi,10.0,612.16,6121.6,2025-03,2025Q1
ORD10388,2025-12-10,East,Fashion,Running Shoes,Retail,Cash,26.0,374.09,9726.34,2025-12,2025Q4
ORD10072,2025-12-30,South,Fashion,Denim Jeans,Unknown,Unknown,22.0,1105.165,24313.63,2025-12,2025Q4
ORD10900,2025-11-29,East,Electronics,Power Bank,Wholesale,Cash,25.0,2704.7,67617.5,2025-11,2025Q4
ORD10905,2025-06-25,East,Fashion,Cotton T-Shirt,Wholesale,Credit Card,20.0,822.55,16451.0,2025-06,2025Q2
ORD10402,2025-07-22,South,Electronics,Smart Watch,Retail,Debit Card,14.0,2487.12,34819.68,2025-07,2025Q3
ORD10925,2025-10-16,East,Fashion,Backpack,Retail,Credit Card,32.0,700.45,22414.4,2025-10,2025Q4
ORD10561,2025-08-27,West,Electronics,Usb-C Cable,Online,Net Banking,12.0,3822.8,45873.6,2025-08,2025Q3
ORD10730,2025-05-06,East,Electronics,Wireless Earbuds,Wholesale,Debit Card,34.0,1035.63,35211.42,2025-05,2025Q2
ORD10675,2025-11-02,North,Fashion,Formal Shirt,Retail,Cash,34.0,372.36,12660.24,2025-11,2025Q4
ORD10764,2025-04-07,East,Beauty,Sunscreen Spf50,Online,Debit Card,23.0,814.93,18743.39,2025-04,2025Q2
ORD10184,2025-10-16,North,Fashion,Formal Shirt,Online,Debit Card,13.0,1890.33,24574.29,2025-10,2025Q4
ORD10550,2025-06-20,Central,Home & Kitchen,Electric Kettle,Online,Upi,20.0,1880.66,37613.2,2025-06,2025Q2
ORD10857,2025-01-03,East,Home & Kitchen,Mixer Grinder,Retail,Cash,29.0,1304.34,37825.86,2025-01,2025Q1
ORD11140,2025-04-13,North,Grocery,Cooking Oil 1L,Online,Cash,3.0,662.79,1988.37,2025-04,2025Q2
ORD10736,2025-06-24,Central,Fashion,Formal Shirt,Retail,Upi,24.0,564.57,13549.68,2025-06,2025Q2
ORD10174,2025-07-17,South,Fashion,Backpack,Retail,Cash,4.0,740.18,2960.72,2025-07,2025Q3
ORD11072,2025-05-19,East,Grocery,Cooking Oil 1L,Retail,Debit Card,31.0,758.12,23501.72,2025-05,2025Q2
ORD10145,2025-04-22,West,Beauty,Shampoo 340Ml,Retail,Cash,18.0,1087.31,19571.58,2025-04,2025Q2
ORD10419,2025-10-21,North,Electronics,Bluetooth Speaker,Wholesale,Net Banking,29.0,4244.28,123084.12,2025-10,2025Q4
ORD11033,2025-05-29,North,Beauty,Hair Serum,Wholesale,Cash,33.0,232.44,7670.52,2025-05,2025Q2
ORD10806,2025-12-16,East,Fashion,Denim Jeans,Unknown,Unknown,22.0,1105.165,24313.63,2025-12,2025Q4
ORD10935,2025-05-09,Central,Fashion,Formal Shirt,Wholesale,Cash,13.0,1267.4,16476.2,2025-05,2025Q2
